Time.Stamp, Delta.Time, PM_2.5, PM_10
2019-10-22 16:52:15, 5462,   8.20,  11.50
2019-10-22 16:52:17, 5465,   8.30,  11.70
2019-10-22 16:52:19, 5467,   8.30,  11.90
2019-10-22 16:52:21, 5469,   8.30,  11.90
2019-10-22 16:52:23, 5471,   8.30,  12.10
2019-10-22 16:52:25, 5473,   8.10,  12.40
2019-10-22 16:52:28, 5475,   8.20,  12.20
2019-10-22 16:52:30, 5477,   8.30,  11.80
2019-10-22 16:52:32, 5479,   8.40,  11.90
2019-10-22 16:52:34, 5481,   8.20,  11.60
2019-10-22 16:52:36, 5483,   8.10,  10.60
2019-10-22 16:52:38, 5486,   8.20,  10.60
2019-10-22 16:52:40, 5488,   8.10,  10.20
2019-10-22 16:52:42, 5490,   8.10,   9.60
2019-10-22 16:52:44, 5492,   8.10,   9.60
2019-10-22 16:52:46, 5494,   8.30,   9.60
2019-10-22 16:52:49, 5496,   8.40,   9.90
2019-10-22 16:52:51, 5498,   8.30,   9.80
2019-10-22 16:52:53, 5500,   8.60,  10.20
2019-10-22 16:52:55, 5502,   8.70,   9.90
2019-10-22 16:52:57, 5504,   8.60,   9.80
2019-10-22 16:52:59, 5507,   8.50,  10.00
2019-10-22 16:53:01, 5509,   8.30,  10.00
2019-10-22 16:53:03, 5511,   8.40,   9.60
2019-10-22 16:53:05, 5513,   8.40,   9.50
2019-10-22 16:53:07, 5515,   8.50,  10.10
2019-10-22 16:53:10, 5517,   8.40,  10.30
2019-10-22 16:53:12, 5519,   8.50,  10.40
2019-10-22 16:53:14, 5521,   8.30,  10.30
2019-10-22 16:53:16, 5523,   8.10,  10.20
2019-10-22 16:53:18, 5525,   8.20,  10.00
2019-10-22 16:53:20, 5528,   8.10,  10.20
2019-10-22 16:53:22, 5530,   8.00,   9.60
2019-10-22 16:53:24, 5532,   8.00,   9.60
2019-10-22 16:53:26, 5534,   7.90,   9.40
2019-10-22 16:53:28, 5536,   8.00,   9.70
2019-10-22 16:53:31, 5538,   8.00,   9.60
2019-10-22 16:53:33, 5540,   8.00,   9.60
2019-10-22 16:53:35, 5542,   8.00,   9.50
2019-10-22 16:53:37, 5544,   8.00,   9.10
2019-10-22 16:53:39, 5546,   8.10,   9.10
2019-10-22 16:53:41, 5549,   8.10,   9.00
2019-10-22 16:53:43, 5551,   8.10,   9.10
2019-10-22 16:53:45, 5553,   8.20,   9.30
2019-10-22 16:53:47, 5555,   8.40,   9.70
2019-10-22 16:53:49, 5557,   8.20,   9.30
2019-10-22 16:53:52, 5559,   8.40,   9.40
2019-10-22 16:53:54, 5561,   8.60,  10.20
2019-10-22 16:53:56, 5563,   8.70,  10.30
2019-10-22 16:53:58, 5565,   8.50,  10.00
2019-10-22 16:54:00, 5567,   8.50,   9.50
2019-10-22 16:54:02, 5570,   8.50,  10.60
2019-10-22 16:54:04, 5572,   8.60,  10.90
2019-10-22 16:54:06, 5574,   8.60,  11.20
2019-10-22 16:54:08, 5576,   8.60,  11.10
2019-10-22 16:54:10, 5578,   8.50,  10.90
2019-10-22 16:54:13, 5580,   8.60,  11.50
2019-10-22 16:54:15, 5582,   8.50,  11.00
2019-10-22 16:54:17, 5584,   8.40,  11.40
2019-10-22 16:54:19, 5586,   8.50,  11.50
2019-10-22 16:54:21, 5588,   8.40,  11.70
2019-10-22 16:54:23, 5591,   8.30,  11.30
2019-10-22 16:54:25, 5593,   8.20,  11.20
2019-10-22 16:54:27, 5595,   8.20,  11.50
2019-10-22 16:54:29, 5597,   8.20,  11.50
2019-10-22 16:54:31, 5599,   8.20,  11.50
2019-10-22 16:54:34, 5601,   8.30,  10.80
2019-10-22 16:54:36, 5603,   8.30,  11.40
2019-10-22 16:54:38, 5605,   8.20,  12.30
2019-10-22 16:54:40, 5607,   8.10,  12.30
2019-10-22 16:54:42, 5610,   8.00,  11.60
2019-10-22 16:54:44, 5612,   8.00,  11.60
2019-10-22 16:54:46, 5614,   7.90,  11.00
2019-10-22 16:54:48, 5616,   7.80,  11.10
2019-10-22 16:54:50, 5618,   8.10,  12.20
2019-10-22 16:54:53, 5620,   8.10,  12.00
2019-10-22 16:54:55, 5622,   8.20,  12.10
2019-10-22 16:54:57, 5624,   8.30,  12.40
2019-10-22 16:54:59, 5626,   8.30,  12.90
2019-10-22 16:55:01, 5628,   8.40,  13.30
2019-10-22 16:55:03, 5631,   8.20,  13.00
2019-10-22 16:55:05, 5633,   8.30,  12.60
2019-10-22 16:55:07, 5635,   8.20,  12.40
2019-10-22 16:55:09, 5637,   8.30,  11.30
2019-10-22 16:55:11, 5639,   8.40,  11.50
2019-10-22 16:55:14, 5641,   8.60,  11.80
2019-10-22 16:55:16, 5643,   8.60,  11.90
2019-10-22 16:55:18, 5645,   8.70,  11.80
2019-10-22 16:55:20, 5647,   8.50,  10.80
2019-10-22 16:55:22, 5649,   8.50,  10.80
2019-10-22 16:55:24, 5652,   8.30,  10.50
2019-10-22 16:55:26, 5654,   8.20,   9.80
2019-10-22 16:55:28, 5656,   8.20,   9.60
2019-10-22 16:55:30, 5658,   8.30,   9.50
2019-10-22 16:55:32, 5660,   8.30,   9.20
2019-10-22 16:55:35, 5662,   8.40,   9.40
2019-10-22 16:55:37, 5664,   8.50,   9.50
2019-10-22 16:55:39, 5666,   8.60,   9.60
2019-10-22 16:55:41, 5668,   8.50,   9.50
2019-10-22 16:55:43, 5670,   8.40,   9.60
2019-10-22 16:55:45, 5673,   8.30,   9.40
2019-10-22 16:55:47, 5675,   8.40,   9.80
2019-10-22 16:55:49, 5677,   8.30,   9.50
2019-10-22 16:55:51, 5679,   8.40,   9.60
2019-10-22 16:55:53, 5681,   8.40,   9.50
2019-10-22 16:55:56, 5683,   8.40,   9.60
2019-10-22 16:55:58, 5685,   8.50,   9.70
2019-10-22 16:56:00, 5687,   8.50,   9.80
2019-10-22 16:56:02, 5689,   8.50,   9.60
2019-10-22 16:56:04, 5691,   8.20,   9.40
2019-10-22 16:56:06, 5694,   8.20,   9.40
2019-10-22 16:56:08, 5696,   8.20,   9.30
2019-10-22 16:56:10, 5698,   8.30,   9.40
2019-10-22 16:56:12, 5700,   8.50,   9.50
2019-10-22 16:56:14, 5702,   8.50,   9.40
2019-10-22 16:56:17, 5704,   8.50,   9.40
2019-10-22 16:56:19, 5706,   8.50,   9.40
2019-10-22 16:56:21, 5708,   8.50,   9.40
2019-10-22 16:56:23, 5710,   8.60,   9.60
2019-10-22 16:56:25, 5712,   8.60,   9.60
2019-10-22 16:56:27, 5715,   8.70,   9.70
2019-10-22 16:56:29, 5717,   8.70,   9.70
2019-10-22 16:56:31, 5719,   8.80,   9.90
2019-10-22 16:56:33, 5721,   8.90,  10.80
2019-10-22 16:56:35, 5723,   8.90,  11.20
2019-10-22 16:56:38, 5725,   8.70,  11.20
2019-10-22 16:56:40, 5727,   8.60,  11.00
2019-10-22 16:56:42, 5729,   8.40,  10.70
2019-10-22 16:56:44, 5731,   8.60,  11.00
2019-10-22 16:56:46, 5733,   8.70,  11.00
2019-10-22 16:56:48, 5736,   8.70,  10.90
2019-10-22 16:56:50, 5738,   8.80,  10.90
2019-10-22 16:56:52, 5740,   8.70,  10.90
2019-10-22 16:56:54, 5742,   8.90,  11.20
2019-10-22 16:56:56, 5744,   8.80,  11.90
2019-10-22 16:56:59, 5746,   8.70,  11.30
2019-10-22 16:57:01, 5748,   8.70,  11.30
2019-10-22 16:57:03, 5750,   8.50,  11.20
2019-10-22 16:57:05, 5752,   8.50,  10.70
2019-10-22 16:57:07, 5754,   8.50,  11.00
2019-10-22 16:57:09, 5757,   8.50,  11.20
2019-10-22 16:57:11, 5759,   8.50,  11.40
2019-10-22 16:57:13, 5761,   8.30,  11.20
2019-10-22 16:57:15, 5763,   8.10,  11.70
2019-10-22 16:57:17, 5765,   8.00,  11.70
2019-10-22 16:57:20, 5767,   7.90,  11.70
2019-10-22 16:57:22, 5769,   7.80,  11.70
2019-10-22 16:57:24, 5771,   7.80,  11.40
2019-10-22 16:57:26, 5773,   7.60,  10.10
2019-10-22 16:57:28, 5775,   7.70,  10.30
2019-10-22 16:57:30, 5778,   7.50,  10.20
2019-10-22 16:57:32, 5780,   7.60,   9.30
2019-10-22 16:57:34, 5782,   7.70,   9.30
2019-10-22 16:57:36, 5784,   7.70,   8.80
2019-10-22 16:57:38, 5786,   7.80,   9.20
2019-10-22 16:57:41, 5788,   7.80,   9.10
2019-10-22 16:57:43, 5790,   7.90,   8.90
2019-10-22 16:57:45, 5792,   7.90,   8.80
2019-10-22 16:57:47, 5794,   8.00,   8.90
2019-10-22 16:57:49, 5797,   8.10,   9.00
2019-10-22 16:57:51, 5799,   8.20,   9.20
2019-10-22 16:57:53, 5801,   8.10,   9.60
2019-10-22 16:57:55, 5803,   8.10,   9.70
2019-10-22 16:57:57, 5805,   8.10,   9.50
2019-10-22 16:58:00, 5807,   8.10,   9.70
2019-10-22 16:58:02, 5809,   8.10,   9.90
2019-10-22 16:58:04, 5811,   8.10,   9.80
2019-10-22 16:58:06, 5813,   8.10,  10.00
2019-10-22 16:58:08, 5815,   8.10,  10.20
2019-10-22 16:58:10, 5818,   8.10,  10.40
2019-10-22 16:58:12, 5820,   8.30,  11.20
2019-10-22 16:58:14, 5822,   8.30,  10.90
2019-10-22 16:58:16, 5824,   8.30,  11.10
2019-10-22 16:58:18, 5826,   8.30,  10.90
2019-10-22 16:58:21, 5828,   8.30,  10.60
2019-10-22 16:58:23, 5830,   8.20,  10.00
2019-10-22 16:58:25, 5832,   8.40,  11.10
2019-10-22 16:58:27, 5834,   8.40,  11.00
2019-10-22 16:58:29, 5836,   8.30,  10.70
2019-10-22 16:58:31, 5839,   8.30,  10.90
2019-10-22 16:58:33, 5841,   8.40,  11.10
2019-10-22 16:58:35, 5843,   8.40,  11.10
2019-10-22 16:58:37, 5845,   8.30,  11.30
2019-10-22 16:58:39, 5847,   8.20,  10.80
2019-10-22 16:58:42, 5849,   8.40,  11.30
2019-10-22 16:58:44, 5851,   8.20,  10.70
2019-10-22 16:58:46, 5853,   8.10,  10.60
2019-10-22 16:58:48, 5855,   8.00,  10.50
2019-10-22 16:58:50, 5857,   8.00,  11.50
2019-10-22 16:58:52, 5860,   8.00,  11.70
2019-10-22 16:58:54, 5862,   8.00,  10.80
2019-10-22 16:58:56, 5864,   8.10,  11.00
2019-10-22 16:58:58, 5866,   8.20,  10.90
2019-10-22 16:59:00, 5868,   8.20,  10.60
2019-10-22 16:59:03, 5870,   8.20,  10.60
2019-10-22 16:59:05, 5872,   8.10,  11.00
2019-10-22 16:59:07, 5874,   8.40,  11.70
2019-10-22 16:59:09, 5876,   8.50,  12.30
2019-10-22 16:59:11, 5878,   8.50,  12.50
2019-10-22 16:59:13, 5881,   8.60,  12.50
2019-10-22 16:59:15, 5883,   8.70,  13.20
2019-10-22 16:59:17, 5885,   8.80,  13.30
2019-10-22 16:59:19, 5887,   8.90,  14.60
2019-10-22 16:59:21, 5889,   8.90,  14.10
2019-10-22 16:59:24, 5891,   9.00,  14.30
2019-10-22 16:59:26, 5893,   9.10,  14.30
2019-10-22 16:59:28, 5895,   9.00,  14.60
2019-10-22 16:59:30, 5897,   9.10,  14.80
2019-10-22 16:59:32, 5899,   9.00,  15.10
2019-10-22 16:59:34, 5902,   9.00,  14.80
2019-10-22 16:59:36, 5904,   9.00,  13.60
2019-10-22 16:59:38, 5906,   9.00,  13.70
2019-10-22 16:59:40, 5908,   8.90,  14.20
2019-10-22 16:59:42, 5910,   8.90,  13.70
2019-10-22 16:59:45, 5912,   8.70,  12.90
2019-10-22 16:59:47, 5914,   8.80,  13.10
2019-10-22 16:59:49, 5916,   8.70,  13.40
2019-10-22 16:59:51, 5918,   8.70,  12.10
2019-10-22 16:59:53, 5920,   8.40,  11.30
2019-10-22 16:59:55, 5923,   8.20,  11.00
2019-10-22 16:59:57, 5925,   8.20,  11.10
2019-10-22 16:59:59, 5927,   8.40,  11.50
2019-10-22 17:00:01, 5929,   8.30,  11.40
2019-10-22 17:00:03, 5931,   8.30,  10.90
2019-10-22 17:00:06, 5933,   8.30,  10.80
2019-10-22 17:00:08, 5935,   8.20,  10.20
2019-10-22 17:00:10, 5937,   8.00,   9.10
2019-10-22 17:00:12, 5939,   8.10,   9.20
2019-10-22 17:00:14, 5941,   8.20,   9.60
2019-10-22 17:00:16, 5944,   8.30,   9.50
2019-10-22 17:00:18, 5946,   8.40,   9.40
2019-10-22 17:00:20, 5948,   8.40,   9.50
2019-10-22 17:00:22, 5950,   8.40,   9.40
2019-10-22 17:00:24, 5952,   8.50,   9.50
2019-10-22 17:00:27, 5954,   8.30,   9.60
2019-10-22 17:00:29, 5956,   8.20,   9.20
2019-10-22 17:00:31, 5958,   8.40,   9.50
2019-10-22 17:00:33, 5960,   8.40,   9.50
2019-10-22 17:00:35, 5963,   8.30,   9.60
2019-10-22 17:00:37, 5965,   8.20,   9.30
2019-10-22 17:00:39, 5967,   8.20,   9.60
2019-10-22 17:00:41, 5969,   8.20,   9.70
2019-10-22 17:00:43, 5971,   8.20,   9.80
2019-10-22 17:00:46, 5973,   7.90,   9.90
2019-10-22 17:00:48, 5975,   7.70,   9.80
2019-10-22 17:00:50, 5977,   7.70,   9.50
2019-10-22 17:00:52, 5979,   7.90,  10.00
2019-10-22 17:00:54, 5981,   8.00,  10.00
2019-10-22 17:00:56, 5984,   8.10,  10.10
2019-10-22 17:00:58, 5986,   8.00,   9.80
2019-10-22 17:01:00, 5988,   7.90,  10.30
2019-10-22 17:01:02, 5990,   7.90,  11.10
2019-10-22 17:01:04, 5992,   7.80,  11.30
2019-10-22 17:01:07, 5994,   8.00,  11.50
2019-10-22 17:01:09, 5996,   8.10,  12.60
2019-10-22 17:01:11, 5998,   8.10,  12.50
2019-10-22 17:01:13, 6000,   8.10,  12.60
2019-10-22 17:01:15, 6002,   8.10,  11.50
2019-10-22 17:01:17, 6005,   8.10,  11.60
2019-10-22 17:01:19, 6007,   7.90,  11.40
2019-10-22 17:01:21, 6009,   7.80,  11.30
2019-10-22 17:01:23, 6011,   7.80,  12.20
2019-10-22 17:01:25, 6013,   7.90,  12.90
2019-10-22 17:01:28, 6015,   7.80,  13.40
2019-10-22 17:01:30, 6017,   7.70,  13.00
2019-10-22 17:01:32, 6019,   7.60,  11.50
2019-10-22 17:01:34, 6021,   7.80,  11.50
2019-10-22 17:01:36, 6023,   7.60,  11.00
2019-10-22 17:01:38, 6026,   7.60,  10.00
2019-10-22 17:01:40, 6028,   7.80,  10.20
2019-10-22 17:01:42, 6030,   7.90,  10.90
2019-10-22 17:01:44, 6032,   8.00,  11.20
2019-10-22 17:01:46, 6034,   8.10,  11.20
2019-10-22 17:01:49, 6036,   8.30,  11.30
2019-10-22 17:01:51, 6038,   8.40,  11.40
2019-10-22 17:01:53, 6040,   8.40,  10.80
2019-10-22 17:01:55, 6042,   8.50,  10.60
2019-10-22 17:01:57, 6044,   8.50,   9.50
2019-10-22 17:01:59, 6047,   8.50,   9.60
2019-10-22 17:02:01, 6049,   8.60,   9.60
2019-10-22 17:02:03, 6051,   8.50,   9.50
2019-10-22 17:02:05, 6053,   8.70,  10.10
2019-10-22 17:02:07, 6055,   8.90,  10.90
2019-10-22 17:02:10, 6057,   8.70,  10.60
2019-10-22 17:02:12, 6059,   8.40,  10.00
2019-10-22 17:02:14, 6061,   8.50,   9.60
2019-10-22 17:02:16, 6063,   8.40,   9.40
2019-10-22 17:02:18, 6065,   8.40,   9.40
2019-10-22 17:02:20, 6068,   8.10,   9.00
2019-10-22 17:02:22, 6070,   8.10,   9.00
2019-10-22 17:02:24, 6072,   8.10,   9.00
2019-10-22 17:02:26, 6074,   8.00,   8.90
2019-10-22 17:02:28, 6076,   8.00,   8.90
2019-10-22 17:02:31, 6078,   8.10,   9.00
2019-10-22 17:02:33, 6080,   8.10,   9.20
2019-10-22 17:02:35, 6082,   8.10,   9.20
2019-10-22 17:02:37, 6084,   8.00,   8.80
2019-10-22 17:02:39, 6086,   8.00,   8.90
2019-10-22 17:02:41, 6089,   8.20,   9.20
2019-10-22 17:02:43, 6091,   8.20,   9.40
2019-10-22 17:02:45, 6093,   8.10,   9.40
2019-10-22 17:02:47, 6095,   8.10,   9.60
2019-10-22 17:02:49, 6097,   8.20,   9.80
2019-10-22 17:02:52, 6099,   8.30,  10.20
2019-10-22 17:02:54, 6101,   8.30,  11.00
2019-10-22 17:02:56, 6103,   8.40,  11.20
2019-10-22 17:02:58, 6105,   8.40,  11.20
2019-10-22 17:03:00, 6107,   8.20,  11.50
2019-10-22 17:03:02, 6110,   8.20,  12.00
2019-10-22 17:03:04, 6112,   8.10,  11.80
2019-10-22 17:03:06, 6114,   8.00,  12.70
2019-10-22 17:03:08, 6116,   8.00,  12.20
2019-10-22 17:03:11, 6118,   8.00,  12.10
2019-10-22 17:03:13, 6120,   8.10,  11.80
2019-10-22 17:03:15, 6122,   8.10,  11.90
2019-10-22 17:03:17, 6124,   8.00,  11.80
2019-10-22 17:03:19, 6126,   8.10,  11.90
2019-10-22 17:03:21, 6129,   8.10,  11.80
2019-10-22 17:03:23, 6131,   8.20,  10.90
2019-10-22 17:03:25, 6133,   8.00,  10.40
2019-10-22 17:03:27, 6135,   8.20,  10.80
2019-10-22 17:03:29, 6137,   8.40,  10.70
2019-10-22 17:03:32, 6139,   8.30,  10.30
2019-10-22 17:03:34, 6141,   8.40,  10.40
2019-10-22 17:03:36, 6143,   8.50,  10.40
2019-10-22 17:03:38, 6145,   8.50,   9.70
2019-10-22 17:03:40, 6147,   8.60,   9.80
2019-10-22 17:03:42, 6150,   8.60,  10.10
2019-10-22 17:03:44, 6152,   8.40,  10.30
2019-10-22 17:03:46, 6154,   8.60,  10.40
2019-10-22 17:03:48, 6156,   8.70,  10.60
2019-10-22 17:03:50, 6158,   8.70,  10.60
2019-10-22 17:03:53, 6160,   8.40,  10.00
2019-10-22 17:03:55, 6162,   8.40,  10.10
2019-10-22 17:03:57, 6164,   8.20,   9.80
2019-10-22 17:03:59, 6166,   8.30,   9.70
2019-10-22 17:04:01, 6168,   8.10,   9.40
2019-10-22 17:04:03, 6171,   8.30,   9.60
2019-10-22 17:04:05, 6173,   8.20,   9.40
